fundcode,name,jzrq,dwjz,gsz,gszzl,gztime,fetch_time
011474,工银信息产业混合C,2026-05-19,5.1860,5.2168,0.59,2026-05-20 13:07,2026-05-20 13:10:28
164205,天弘文化新兴产业股票A,2026-05-19,4.2966,4.3353,0.90,2026-05-20 13:06,2026-05-20 13:10:28
001298,金鹰民族新兴混合A,2026-05-19,2.6513,2.6227,-1.08,2026-05-20 13:07,2026-05-20 13:10:28
014419,西部利得CES芯片指数增强C,2026-05-19,1.6265,1.6977,4.38,2026-05-20 13:07,2026-05-20 13:10:28
000595,嘉实泰和混合,2026-05-19,3.8900,3.8915,0.04,2026-05-20 13:08,2026-05-20 13:10:28
017522,富国北证50成份指数C,2026-05-19,1.2815,1.2698,-0.91,2026-05-20 13:06,2026-05-20 13:10:28
320007,诺安成长混合A,2026-05-19,2.3460,2.4483,4.36,2026-05-20 13:06,2026-05-20 13:10:28
001071,华安媒体互联网混合A,2026-05-19,4.4230,4.4193,-0.08,2026-05-20 13:08,2026-05-20 13:10:28
020483,中欧中证芯片产业指数发起C,2026-05-19,3.1794,3.3148,4.26,2026-05-20 13:07,2026-05-20 13:10:28
003494,富国天惠成长混合(LOF)C,2026-05-19,3.1088,3.1033,-0.18,2026-05-20 13:08,2026-05-20 13:10:28
015897,天弘中证细分化工产业主题ETF联接C,2026-05-19,0.9326,0.9484,1.69,2026-05-20 13:06,2026-05-20 13:10:28
020065,西部利得科技创新混合C,2026-05-19,2.0787,2.0633,-0.74,2026-05-20 13:07,2026-05-20 13:10:28
014642,摩根新兴动力混合C,2026-05-19,12.5686,12.7293,1.28,2026-05-20 13:07,2026-05-20 13:10:28
010310,德邦锐裕利率债债券C,2026-05-19,1.1219,1.1219,0.00,2026-05-20 13:07,2026-05-20 13:10:28
020465,招商中证半导体产业ETF发起式联接C,2026-05-19,3.3565,3.5428,5.55,2026-05-20 13:07,2026-05-20 13:10:28
012709,东方红中证红利低波动指数C,2026-05-19,1.3472,1.3372,-0.74,2026-05-20 13:08,2026-05-20 13:10:28
016269,建信改革红利股票C,2026-05-19,6.5510,6.6109,0.91,2026-05-20 13:07,2026-05-20 13:10:28
017838,博时中债7-10政金债指数C,2026-05-19,1.1439,1.1439,0.0046,2026-05-20 13:09,2026-05-20 13:10:28
025333,诺安成长混合C,2026-05-19,2.3380,2.4400,4.36,2026-05-20 13:06,2026-05-20 13:10:28
001595,天弘中证银行ETF联接C,2026-05-19,1.6550,1.6442,-0.65,2026-05-20 13:08,2026-05-20 13:10:28
019000,万家趋势领先混合C,2026-05-19,2.1074,2.1071,-0.02,2026-05-20 13:07,2026-05-20 13:10:28
050026,博时医疗保健行业混合A,2026-05-19,2.3630,2.3543,-0.37,2026-05-20 13:06,2026-05-20 13:10:28
001178,前海开源再融资股票,2026-05-19,1.4510,1.4583,0.50,2026-05-20 13:07,2026-05-20 13:10:28
519767,交银科技创新灵活配置混合A,2026-05-19,2.8317,2.8403,0.30,2026-05-20 13:06,2026-05-20 13:10:28
025949,诺安研究精选股票C,2026-05-19,3.0170,3.0076,-0.31,2026-05-20 13:06,2026-05-20 13:10:28
519767,交银科技创新灵活配置混合A,2026-05-19,2.8317,2.8403,0.30,2026-05-20 13:06,2026-05-20 13:10:48
519674,银河创新成长混合A,2026-05-19,12.0204,12.4601,3.66,2026-05-20 13:06,2026-05-20 13:10:48
000595,嘉实泰和混合,2026-05-19,3.8900,3.8915,0.04,2026-05-20 13:08,2026-05-20 13:10:48
025949,诺安研究精选股票C,2026-05-19,3.0170,3.0076,-0.31,2026-05-20 13:06,2026-05-20 13:10:48
001298,金鹰民族新兴混合A,2026-05-19,2.6513,2.6235,-1.05,2026-05-20 13:08,2026-05-20 13:10:48
015897,天弘中证细分化工产业主题ETF联接C,2026-05-19,0.9326,0.9484,1.69,2026-05-20 13:06,2026-05-20 13:10:48
005885,金鹰信息产业股票C,2026-05-19,5.4285,5.5258,1.79,2026-05-20 13:07,2026-05-20 13:10:48
011120,富国创新科技混合C,2026-05-19,4.5970,4.6324,0.77,2026-05-20 13:08,2026-05-20 13:10:48
017470,嘉实上证科创板芯片ETF发起联接C,2026-05-19,2.8924,3.0000,3.72,2026-05-20 13:06,2026-05-20 13:10:48
026623,招商上证科创板芯片设计主题指数发起式C,2026-05-19,1.2548,1.2754,1.64,2026-05-20 13:06,2026-05-20 13:10:48
014419,西部利得CES芯片指数增强C,2026-05-19,1.6265,1.6977,4.38,2026-05-20 13:07,2026-05-20 13:10:48
019548,招商纳斯达克100ETF发起式联接(QDII)C,2026-05-18,1.5427,1.5338,-0.58,2026-05-20 04:00,2026-05-20 13:10:48
023896,天弘上证科创板综合指数增强C,2026-05-19,1.8640,1.8982,1.83,2026-05-20 13:06,2026-05-20 13:10:48
025491,平安中证卫星产业指数C,2026-05-19,1.2249,1.2168,-0.67,2026-05-20 13:06,2026-05-20 13:10:48
005911,广发双擎升级混合A,2026-05-19,2.5601,2.5723,0.48,2026-05-20 13:08,2026-05-20 13:10:48
025833,天弘电网设备特高压指数C,2026-05-19,1.4748,1.4787,0.27,2026-05-20 13:07,2026-05-20 13:10:48
020465,招商中证半导体产业ETF发起式联接C,2026-05-19,3.3565,3.5428,5.55,2026-05-20 13:07,2026-05-20 13:10:48
000043,嘉实美国成长股票人民币,2026-05-18,6.2610,6.2229,-0.61,2026-05-20 04:00,2026-05-20 13:10:48
020900,天弘中证全指通信设备指数发起C,2026-05-19,3.7899,3.7963,0.17,2026-05-20 13:07,2026-05-20 13:10:48
011613,华夏科创50ETF联接C,2026-05-19,1.3858,1.4270,2.97,2026-05-20 13:07,2026-05-20 13:10:48
011474,工银信息产业混合C,2026-05-19,5.1860,5.2168,0.59,2026-05-20 13:07,2026-05-20 13:10:48
018124,永赢先进制造智选混合发起A,2026-05-19,2.5785,2.5511,-1.06,2026-05-20 13:07,2026-05-20 13:10:48
016531,鹏华碳中和主题混合C,2026-05-19,2.0281,2.0103,-0.88,2026-05-20 13:07,2026-05-20 13:10:48
020483,中欧中证芯片产业指数发起C,2026-05-19,3.1794,3.3148,4.26,2026-05-20 13:07,2026-05-20 13:10:48
004409,招商深证TMT50ETF联接C,2026-05-19,3.6390,3.6426,0.10,2026-05-20 13:07,2026-05-20 13:10:48
001224,中邮新思路灵活配置混合A,2026-05-19,3.9520,3.9618,0.25,2026-05-20 13:08,2026-05-20 13:10:48
025333,诺安成长混合C,2026-05-19,2.3380,2.4400,4.36,2026-05-20 13:06,2026-05-20 13:10:48
003494,富国天惠成长混合(LOF)C,2026-05-19,3.1088,3.1033,-0.18,2026-05-20 13:08,2026-05-20 13:10:48
320007,诺安成长混合A,2026-05-19,2.3460,2.4483,4.36,2026-05-20 13:06,2026-05-20 13:10:48
000136,民生加银策略精选混合A,2026-05-19,4.9772,4.9786,0.03,2026-05-20 13:08,2026-05-20 13:10:48
020065,西部利得科技创新混合C,2026-05-19,2.0787,2.0633,-0.74,2026-05-20 13:07,2026-05-20 13:10:48
023519,国投瑞银上证科创板200指数发起式C,2026-05-19,1.8594,1.8748,0.83,2026-05-20 13:06,2026-05-20 13:10:48
164205,天弘文化新兴产业股票A,2026-05-19,4.2966,4.3353,0.90,2026-05-20 13:06,2026-05-20 13:10:48
001071,华安媒体互联网混合A,2026-05-19,4.4230,4.4193,-0.08,2026-05-20 13:08,2026-05-20 13:10:48
001630,天弘中证计算机ETF联接C,2026-05-19,0.9085,0.8991,-1.04,2026-05-20 13:08,2026-05-20 13:10:48
016269,建信改革红利股票C,2026-05-19,6.5510,6.6109,0.91,2026-05-20 13:07,2026-05-20 13:10:48
018185,万家先进制造混合发起式C,2026-05-19,1.4131,1.4132,0.01,2026-05-20 13:07,2026-05-20 13:10:48
010364,鹏华空天军工指数(LOF)C,2026-05-19,1.1206,1.1169,-0.33,2026-05-20 13:07,2026-05-20 13:10:48
023829,万家中证半导体材料设备主题ETF发起式联接C,2026-05-19,2.3296,2.4338,4.47,2026-05-20 13:06,2026-05-20 13:10:48
024751,兴业上证科创板人工智能指数C,2026-05-19,1.2081,1.2136,0.46,2026-05-20 13:06,2026-05-20 13:10:48
025422,浦银安盛数字经济混合C,2026-05-19,2.1333,2.1365,0.15,2026-05-20 13:06,2026-05-20 13:10:48
000263,工银信息产业混合A,2026-05-19,5.3230,5.3520,0.54,2026-05-20 13:06,2026-05-20 13:10:48
018125,永赢先进制造智选混合发起C,2026-05-19,2.5478,2.5207,-1.06,2026-05-20 13:07,2026-05-20 13:10:48
014162,万家人工智能混合C,2026-05-19,4.2559,4.3493,2.20,2026-05-20 13:07,2026-05-20 13:10:48
320022,诺安研究精选股票A,2026-05-19,3.0230,3.0136,-0.31,2026-05-20 13:06,2026-05-20 13:10:48
014642,摩根新兴动力混合C,2026-05-19,12.5686,12.7293,1.28,2026-05-20 13:07,2026-05-20 13:10:48
001701,国联产业升级混合,2026-05-19,3.1500,3.1589,0.28,2026-05-20 13:06,2026-05-20 13:10:48
023639,国泰A股电网设备ETF联接C,2026-05-19,2.1542,2.1575,0.15,2026-05-20 13:07,2026-05-20 13:10:48
003853,金鹰信息产业股票A,2026-05-19,5.5512,5.6507,1.79,2026-05-20 13:07,2026-05-20 13:10:48
019118,景顺长城纳斯达克科技ETF联接(QDII)E人民币,2026-05-18,2.7060,2.6899,-0.59,2026-05-20 04:00,2026-05-20 13:10:48
022365,永赢科技智选混合发起C,2026-05-19,5.1708,5.2007,0.58,2026-05-20 13:07,2026-05-20 13:10:48
519126,浦银安盛新经济结构混合A,2026-05-19,2.5723,2.5796,0.28,2026-05-20 13:06,2026-05-20 13:10:48
020256,中欧中证机器人指数发起C,2026-05-19,1.8213,1.8116,-0.53,2026-05-20 13:07,2026-05-20 13:10:48
017103,大摩数字经济混合C,2026-05-19,3.9413,3.9612,0.51,2026-05-20 13:07,2026-05-20 13:10:48
017522,富国北证50成份指数C,2026-05-19,1.2815,1.2698,-0.91,2026-05-20 13:06,2026-05-20 13:10:48
020457,平安上证红利低波动指数C,2026-05-19,1.0830,1.0768,-0.57,2026-05-20 13:07,2026-05-20 13:10:48
005918,天弘沪深300ETF联接C,2026-05-19,1.5033,1.5057,0.16,2026-05-20 13:08,2026-05-20 13:10:48
019000,万家趋势领先混合C,2026-05-19,2.1074,2.1071,-0.02,2026-05-20 13:07,2026-05-20 13:10:48
025163,长盛积极配置债券C,2026-05-19,1.5046,1.5098,0.34,2026-05-20 13:06,2026-05-20 13:10:48
021970,平安5-10年期政策性金融债债券E,2026-05-19,1.1586,1.1585,-0.01,2026-05-20 13:07,2026-05-20 13:10:48
022365,永赢科技智选混合发起C,2026-05-19,5.1708,5.2007,0.58,2026-05-20 13:07,2026-05-20 13:11:08
025833,天弘电网设备特高压指数C,2026-05-19,1.4748,1.4787,0.27,2026-05-20 13:07,2026-05-20 13:11:08
010364,鹏华空天军工指数(LOF)C,2026-05-19,1.1206,1.1169,-0.33,2026-05-20 13:07,2026-05-20 13:11:08
025491,平安中证卫星产业指数C,2026-05-19,1.2249,1.2182,-0.55,2026-05-20 13:07,2026-05-20 13:11:08
017103,大摩数字经济混合C,2026-05-19,3.9413,3.9612,0.51,2026-05-20 13:07,2026-05-20 13:11:08
023639,国泰A股电网设备ETF联接C,2026-05-19,2.1542,2.1575,0.15,2026-05-20 13:07,2026-05-20 13:11:08
005885,金鹰信息产业股票C,2026-05-19,5.4285,5.5219,1.72,2026-05-20 13:08,2026-05-20 13:11:08
025949,诺安研究精选股票C,2026-05-19,3.0170,3.0076,-0.31,2026-05-20 13:06,2026-05-20 13:11:08
020256,中欧中证机器人指数发起C,2026-05-19,1.8213,1.8116,-0.53,2026-05-20 13:07,2026-05-20 13:11:08
011120,富国创新科技混合C,2026-05-19,4.5970,4.6324,0.77,2026-05-20 13:08,2026-05-20 13:11:08
320022,诺安研究精选股票A,2026-05-19,3.0230,3.0148,-0.27,2026-05-20 13:07,2026-05-20 13:11:08
164205,天弘文化新兴产业股票A,2026-05-19,4.2966,4.3365,0.93,2026-05-20 13:07,2026-05-20 13:11:08
025422,浦银安盛数字经济混合C,2026-05-19,2.1333,2.1365,0.15,2026-05-20 13:06,2026-05-20 13:11:08
026623,招商上证科创板芯片设计主题指数发起式C,2026-05-19,1.2548,1.2777,1.82,2026-05-20 13:07,2026-05-20 13:11:08
023519,国投瑞银上证科创板200指数发起式C,2026-05-19,1.8594,1.8764,0.91,2026-05-20 13:07,2026-05-20 13:11:08
003853,金鹰信息产业股票A,2026-05-19,5.5512,5.6467,1.72,2026-05-20 13:08,2026-05-20 13:11:08
020900,天弘中证全指通信设备指数发起C,2026-05-19,3.7899,3.7963,0.17,2026-05-20 13:07,2026-05-20 13:11:08
016531,鹏华碳中和主题混合C,2026-05-19,2.0281,2.0103,-0.88,2026-05-20 13:07,2026-05-20 13:11:08
000136,民生加银策略精选混合A,2026-05-19,4.9772,4.9786,0.03,2026-05-20 13:08,2026-05-20 13:11:08
004409,招商深证TMT50ETF联接C,2026-05-19,3.6390,3.6412,0.06,2026-05-20 13:08,2026-05-20 13:11:08
005911,广发双擎升级混合A,2026-05-19,2.5601,2.5723,0.48,2026-05-20 13:08,2026-05-20 13:11:08
024751,兴业上证科创板人工智能指数C,2026-05-19,1.2081,1.2151,0.58,2026-05-20 13:07,2026-05-20 13:11:08
001701,国联产业升级混合,2026-05-19,3.1500,3.1580,0.25,2026-05-20 13:09,2026-05-20 13:11:08
019548,招商纳斯达克100ETF发起式联接(QDII)C,2026-05-18,1.5427,1.5338,-0.58,2026-05-20 04:00,2026-05-20 13:11:08
000595,嘉实泰和混合,2026-05-19,3.8900,3.8915,0.04,2026-05-20 13:08,2026-05-20 13:11:08
000263,工银信息产业混合A,2026-05-19,5.3230,5.3546,0.59,2026-05-20 13:07,2026-05-20 13:11:08
519126,浦银安盛新经济结构混合A,2026-05-19,2.5723,2.5796,0.28,2026-05-20 13:06,2026-05-20 13:11:08
320007,诺安成长混合A,2026-05-19,2.3460,2.4483,4.36,2026-05-20 13:06,2026-05-20 13:11:08
018124,永赢先进制造智选混合发起A,2026-05-19,2.5785,2.5511,-1.06,2026-05-20 13:07,2026-05-20 13:11:08
000043,嘉实美国成长股票人民币,2026-05-18,6.2610,6.2229,-0.61,2026-05-20 04:00,2026-05-20 13:11:08
011474,工银信息产业混合C,2026-05-19,5.1860,5.2134,0.53,2026-05-20 13:08,2026-05-20 13:11:08
018185,万家先进制造混合发起式C,2026-05-19,1.4131,1.4124,-0.05,2026-05-20 13:08,2026-05-20 13:11:08
017522,富国北证50成份指数C,2026-05-19,1.2815,1.2723,-0.72,2026-05-20 13:08,2026-05-20 13:11:08
001071,华安媒体互联网混合A,2026-05-19,4.4230,4.4193,-0.08,2026-05-20 13:08,2026-05-20 13:11:08
001298,金鹰民族新兴混合A,2026-05-19,2.6513,2.6235,-1.05,2026-05-20 13:08,2026-05-20 13:11:08
020465,招商中证半导体产业ETF发起式联接C,2026-05-19,3.3565,3.5428,5.55,2026-05-20 13:07,2026-05-20 13:11:08
020483,中欧中证芯片产业指数发起C,2026-05-19,3.1794,3.3148,4.26,2026-05-20 13:07,2026-05-20 13:11:08
018125,永赢先进制造智选混合发起C,2026-05-19,2.5478,2.5207,-1.06,2026-05-20 13:07,2026-05-20 13:11:08
001224,中邮新思路灵活配置混合A,2026-05-19,3.9520,3.9618,0.25,2026-05-20 13:08,2026-05-20 13:11:08
015897,天弘中证细分化工产业主题ETF联接C,2026-05-19,0.9326,0.9513,2.00,2026-05-20 13:07,2026-05-20 13:11:08
014162,万家人工智能混合C,2026-05-19,4.2559,4.3459,2.12,2026-05-20 13:08,2026-05-20 13:11:08
023829,万家中证半导体材料设备主题ETF发起式联接C,2026-05-19,2.3296,2.4414,4.80,2026-05-20 13:07,2026-05-20 13:11:08
025333,诺安成长混合C,2026-05-19,2.3380,2.4400,4.36,2026-05-20 13:06,2026-05-20 13:11:08
001630,天弘中证计算机ETF联接C,2026-05-19,0.9085,0.8991,-1.04,2026-05-20 13:08,2026-05-20 13:11:08
014419,西部利得CES芯片指数增强C,2026-05-19,1.6265,1.6977,4.38,2026-05-20 13:07,2026-05-20 13:11:08
023896,天弘上证科创板综合指数增强C,2026-05-19,1.8640,1.9005,1.96,2026-05-20 13:07,2026-05-20 13:11:08
017470,嘉实上证科创板芯片ETF发起联接C,2026-05-19,2.8924,3.0066,3.95,2026-05-20 13:07,2026-05-20 13:11:08
014642,摩根新兴动力混合C,2026-05-19,12.5686,12.7265,1.26,2026-05-20 13:08,2026-05-20 13:11:08
016269,建信改革红利股票C,2026-05-19,6.5510,6.6048,0.82,2026-05-20 13:08,2026-05-20 13:11:08
019118,景顺长城纳斯达克科技ETF联接(QDII)E人民币,2026-05-18,2.7060,2.6899,-0.59,2026-05-20 04:00,2026-05-20 13:11:08
011613,华夏科创50ETF联接C,2026-05-19,1.3858,1.4264,2.93,2026-05-20 13:08,2026-05-20 13:11:08
015642,银华数字经济股票发起式C,2026-05-19,2.0982,2.1388,1.94,2026-05-20 13:07,2026-05-20 13:11:08
010310,德邦锐裕利率债债券C,2026-05-19,1.1219,1.1219,0.00,2026-05-20 13:07,2026-05-20 13:11:08
012709,东方红中证红利低波动指数C,2026-05-19,1.3472,1.3372,-0.74,2026-05-20 13:08,2026-05-20 13:11:08
014143,银河创新成长混合C,2026-05-19,11.7036,12.1541,3.85,2026-05-20 13:08,2026-05-20 13:11:08
020065,西部利得科技创新混合C,2026-05-19,2.0787,2.0623,-0.79,2026-05-20 13:08,2026-05-20 13:11:08
022486,国金中证A500指数增强C,2026-05-19,1.5264,1.5329,0.43,2026-05-20 13:07,2026-05-20 13:11:08
519674,银河创新成长混合A,2026-05-19,12.0204,12.4601,3.66,2026-05-20 13:06,2026-05-20 13:11:08
519767,交银科技创新灵活配置混合A,2026-05-19,2.8317,2.8400,0.29,2026-05-20 13:07,2026-05-20 13:11:08
003494,富国天惠成长混合(LOF)C,2026-05-19,3.1088,3.1033,-0.18,2026-05-20 13:08,2026-05-20 13:11:08
010364,鹏华空天军工指数(LOF)C,2026-05-19,1.1206,1.1162,-0.39,2026-05-20 13:08,2026-05-20 13:11:28
011120,富国创新科技混合C,2026-05-19,4.5970,4.6324,0.77,2026-05-20 13:08,2026-05-20 13:11:28
025833,天弘电网设备特高压指数C,2026-05-19,1.4748,1.4787,0.27,2026-05-20 13:07,2026-05-20 13:11:28
025491,平安中证卫星产业指数C,2026-05-19,1.2249,1.2182,-0.55,2026-05-20 13:07,2026-05-20 13:11:28
022365,永赢科技智选混合发起C,2026-05-19,5.1708,5.2007,0.58,2026-05-20 13:07,2026-05-20 13:11:28
001701,国联产业升级混合,2026-05-19,3.1500,3.1580,0.25,2026-05-20 13:09,2026-05-20 13:11:28
025422,浦银安盛数字经济混合C,2026-05-19,2.1333,2.1365,0.15,2026-05-20 13:06,2026-05-20 13:11:28
164205,天弘文化新兴产业股票A,2026-05-19,4.2966,4.3365,0.93,2026-05-20 13:07,2026-05-20 13:11:28
020900,天弘中证全指通信设备指数发起C,2026-05-19,3.7899,3.7963,0.17,2026-05-20 13:07,2026-05-20 13:11:28
003853,金鹰信息产业股票A,2026-05-19,5.5512,5.6467,1.72,2026-05-20 13:08,2026-05-20 13:11:28
018185,万家先进制造混合发起式C,2026-05-19,1.4131,1.4124,-0.05,2026-05-20 13:08,2026-05-20 13:11:28
017103,大摩数字经济混合C,2026-05-19,3.9413,3.9612,0.51,2026-05-20 13:07,2026-05-20 13:11:28
004409,招商深证TMT50ETF联接C,2026-05-19,3.6390,3.6412,0.06,2026-05-20 13:08,2026-05-20 13:11:28
023639,国泰A股电网设备ETF联接C,2026-05-19,2.1542,2.1576,0.16,2026-05-20 13:08,2026-05-20 13:11:28
005885,金鹰信息产业股票C,2026-05-19,5.4285,5.5219,1.72,2026-05-20 13:08,2026-05-20 13:11:28
023519,国投瑞银上证科创板200指数发起式C,2026-05-19,1.8594,1.8764,0.91,2026-05-20 13:07,2026-05-20 13:11:28
019548,招商纳斯达克100ETF发起式联接(QDII)C,2026-05-18,1.5427,1.5338,-0.58,2026-05-20 04:00,2026-05-20 13:11:28
005911,广发双擎升级混合A,2026-05-19,2.5601,2.5708,0.42,2026-05-20 13:09,2026-05-20 13:11:28
014162,万家人工智能混合C,2026-05-19,4.2559,4.3459,2.12,2026-05-20 13:08,2026-05-20 13:11:28
320022,诺安研究精选股票A,2026-05-19,3.0230,3.0148,-0.27,2026-05-20 13:07,2026-05-20 13:11:28
000043,嘉实美国成长股票人民币,2026-05-18,6.2610,6.2229,-0.61,2026-05-20 04:00,2026-05-20 13:11:28
025949,诺安研究精选股票C,2026-05-19,3.0170,3.0076,-0.31,2026-05-20 13:06,2026-05-20 13:11:28
024751,兴业上证科创板人工智能指数C,2026-05-19,1.2081,1.2151,0.58,2026-05-20 13:07,2026-05-20 13:11:28
023896,天弘上证科创板综合指数增强C,2026-05-19,1.8640,1.9005,1.96,2026-05-20 13:07,2026-05-20 13:11:28
026623,招商上证科创板芯片设计主题指数发起式C,2026-05-19,1.2548,1.2777,1.82,2026-05-20 13:07,2026-05-20 13:11:28
011474,工银信息产业混合C,2026-05-19,5.1860,5.2134,0.53,2026-05-20 13:08,2026-05-20 13:11:28
016531,鹏华碳中和主题混合C,2026-05-19,2.0281,2.0100,-0.89,2026-05-20 13:09,2026-05-20 13:11:28
000595,嘉实泰和混合,2026-05-19,3.8900,3.8915,0.04,2026-05-20 13:08,2026-05-20 13:11:28
016269,建信改革红利股票C,2026-05-19,6.5510,6.6048,0.82,2026-05-20 13:08,2026-05-20 13:11:28
000136,民生加银策略精选混合A,2026-05-19,4.9772,4.9771,0.00,2026-05-20 13:09,2026-05-20 13:11:28
017470,嘉实上证科创板芯片ETF发起联接C,2026-05-19,2.8924,3.0066,3.95,2026-05-20 13:07,2026-05-20 13:11:28
018125,永赢先进制造智选混合发起C,2026-05-19,2.5478,2.5207,-1.06,2026-05-20 13:07,2026-05-20 13:11:28
000263,工银信息产业混合A,2026-05-19,5.3230,5.3546,0.59,2026-05-20 13:07,2026-05-20 13:11:28
023829,万家中证半导体材料设备主题ETF发起式联接C,2026-05-19,2.3296,2.4414,4.80,2026-05-20 13:07,2026-05-20 13:11:28
001630,天弘中证计算机ETF联接C,2026-05-19,0.9085,0.8991,-1.04,2026-05-20 13:08,2026-05-20 13:11:28
018124,永赢先进制造智选混合发起A,2026-05-19,2.5785,2.5512,-1.06,2026-05-20 13:08,2026-05-20 13:11:28
015897,天弘中证细分化工产业主题ETF联接C,2026-05-19,0.9326,0.9513,2.00,2026-05-20 13:07,2026-05-20 13:11:28
019118,景顺长城纳斯达克科技ETF联接(QDII)E人民币,2026-05-18,2.7060,2.6899,-0.59,2026-05-20 04:00,2026-05-20 13:11:28
017522,富国北证50成份指数C,2026-05-19,1.2815,1.2723,-0.72,2026-05-20 13:08,2026-05-20 13:11:28
014642,摩根新兴动力混合C,2026-05-19,12.5686,12.7265,1.26,2026-05-20 13:08,2026-05-20 13:11:28
020465,招商中证半导体产业ETF发起式联接C,2026-05-19,3.3565,3.5418,5.52,2026-05-20 13:08,2026-05-20 13:11:28
020256,中欧中证机器人指数发起C,2026-05-19,1.8213,1.8098,-0.63,2026-05-20 13:08,2026-05-20 13:11:28
519126,浦银安盛新经济结构混合A,2026-05-19,2.5723,2.5796,0.28,2026-05-20 13:06,2026-05-20 13:11:28
025333,诺安成长混合C,2026-05-19,2.3380,2.4400,4.36,2026-05-20 13:06,2026-05-20 13:11:28
014419,西部利得CES芯片指数增强C,2026-05-19,1.6265,1.6977,4.38,2026-05-20 13:07,2026-05-20 13:11:28
519767,交银科技创新灵活配置混合A,2026-05-19,2.8317,2.8400,0.29,2026-05-20 13:07,2026-05-20 13:11:28
010310,德邦锐裕利率债债券C,2026-05-19,1.1219,1.1219,0.00,2026-05-20 13:07,2026-05-20 13:11:28
001298,金鹰民族新兴混合A,2026-05-19,2.6513,2.6235,-1.05,2026-05-20 13:08,2026-05-20 13:11:28
020483,中欧中证芯片产业指数发起C,2026-05-19,3.1794,3.3148,4.26,2026-05-20 13:07,2026-05-20 13:11:28
003494,富国天惠成长混合(LOF)C,2026-05-19,3.1088,3.1033,-0.18,2026-05-20 13:08,2026-05-20 13:11:28
017838,博时中债7-10政金债指数C,2026-05-19,1.1439,1.1439,0.0046,2026-05-20 13:09,2026-05-20 13:11:28
004253,国泰黄金ETF联接C,2026-05-19,3.5275,3.4724,-1.56,2026-05-20 13:10,2026-05-20 13:11:28
022486,国金中证A500指数增强C,2026-05-19,1.5264,1.5329,0.43,2026-05-20 13:07,2026-05-20 13:11:28
014143,银河创新成长混合C,2026-05-19,11.7036,12.1541,3.85,2026-05-20 13:08,2026-05-20 13:11:28
011613,华夏科创50ETF联接C,2026-05-19,1.3858,1.4264,2.93,2026-05-20 13:08,2026-05-20 13:11:28
002671,万家沪深300指数增强C,2026-05-19,2.0486,2.0519,0.16,2026-05-20 13:08,2026-05-20 13:11:28
021970,平安5-10年期政策性金融债债券E,2026-05-19,1.1586,1.1585,-0.01,2026-05-20 13:07,2026-05-20 13:11:28
011261,金鹰新能源混合C,2026-05-19,1.5387,1.5600,1.38,2026-05-20 13:08,2026-05-20 13:11:28
020457,平安上证红利低波动指数C,2026-05-19,1.0830,1.0766,-0.59,2026-05-20 13:08,2026-05-20 13:11:28
025163,长盛积极配置债券C,2026-05-19,1.5046,1.5102,0.37,2026-05-20 13:08,2026-05-20 13:11:28
005885,金鹰信息产业股票C,2026-05-19,5.4285,5.5253,1.78,2026-05-20 13:11,2026-05-20 13:12:48
003853,金鹰信息产业股票A,2026-05-19,5.5512,5.6442,1.67,2026-05-20 13:09,2026-05-20 13:12:48
017103,大摩数字经济混合C,2026-05-19,3.9413,3.9567,0.39,2026-05-20 13:09,2026-05-20 13:12:48
018185,万家先进制造混合发起式C,2026-05-19,1.4131,1.4116,-0.11,2026-05-20 13:09,2026-05-20 13:12:48
023519,国投瑞银上证科创板200指数发起式C,2026-05-19,1.8594,1.8760,0.89,2026-05-20 13:08,2026-05-20 13:12:48
000595,嘉实泰和混合,2026-05-19,3.8900,3.8890,-0.03,2026-05-20 13:09,2026-05-20 13:12:48
019548,招商纳斯达克100ETF发起式联接(QDII)C,2026-05-18,1.5427,1.5338,-0.58,2026-05-20 04:00,2026-05-20 13:12:48
025833,天弘电网设备特高压指数C,2026-05-19,1.4748,1.4789,0.28,2026-05-20 13:08,2026-05-20 13:12:48
000136,民生加银策略精选混合A,2026-05-19,4.9772,4.9771,0.00,2026-05-20 13:09,2026-05-20 13:12:48
023639,国泰A股电网设备ETF联接C,2026-05-19,2.1542,2.1575,0.15,2026-05-20 13:09,2026-05-20 13:12:48
025422,浦银安盛数字经济混合C,2026-05-19,2.1333,2.1320,-0.06,2026-05-20 13:08,2026-05-20 13:12:48
020900,天弘中证全指通信设备指数发起C,2026-05-19,3.7899,3.7944,0.12,2026-05-20 13:09,2026-05-20 13:12:48
001630,天弘中证计算机ETF联接C,2026-05-19,0.9085,0.8994,-1.00,2026-05-20 13:09,2026-05-20 13:12:48
164205,天弘文化新兴产业股票A,2026-05-19,4.2966,4.3326,0.84,2026-05-20 13:09,2026-05-20 13:12:48
005911,广发双擎升级混合A,2026-05-19,2.5601,2.5708,0.42,2026-05-20 13:09,2026-05-20 13:12:48
025491,平安中证卫星产业指数C,2026-05-19,1.2249,1.2178,-0.58,2026-05-20 13:08,2026-05-20 13:12:48
010364,鹏华空天军工指数(LOF)C,2026-05-19,1.1206,1.1161,-0.40,2026-05-20 13:09,2026-05-20 13:12:48
022365,永赢科技智选混合发起C,2026-05-19,5.1708,5.1988,0.54,2026-05-20 13:08,2026-05-20 13:12:48
